Millis,Sensor,X,Y,Z
1120405,G,1.708984,-0.610352,0.183105
1120410,A,0.997803,-0.072266,-0.019287
1120415,G,1.770020,-0.549316,0.244141
1120420,A,0.996948,-0.073730,-0.019409
1120425,G,1.892090,-0.549316,0.122070
1120430,A,0.995361,-0.076416,-0.019897
1120435,G,2.014160,-0.427246,0.244141
1120440,A,0.996460,-0.075684,-0.018921
1120445,M,-8.459473,35.449219,-27.636719
1120449,G,1.647949,-0.488281,0.244141
1120454,A,0.995239,-0.074829,-0.020996
1120459,G,1.586914,-0.488281,0.122070
1120464,A,0.996338,-0.073853,-0.020508
1120469,G,1.770020,-0.488281,0.061035
1120474,A,0.996704,-0.072998,-0.022461
1120479,G,1.708984,-0.366211,0.122070
1120484,A,0.996582,-0.074585,-0.014893
1120489,G,1.770020,-0.549316,0.122070
1120494,A,0.996338,-0.074707,-0.020996
1120499,M,-8.520508,34.851074,-26.794434
1120504,G,1.647949,-0.366211,0.183105
1120508,A,0.996826,-0.074097,-0.021606
1120513,G,1.708984,-0.305176,0.244141
1120518,A,0.996826,-0.073486,-0.023926
1120523,G,1.953125,-0.305176,0.244141
1120528,A,0.997314,-0.071899,-0.019653
1120533,G,1.708984,-0.488281,0.122070
1120538,A,0.996094,-0.073242,-0.021118
1120543,M,-8.691406,35.595703,-28.198242
1120548,G,1.525879,-0.366211,0.122070
1120552,A,0.994507,-0.076050,-0.016724
1120557,G,1.464844,-0.183105,0.000000
1120562,A,0.995728,-0.075684,-0.020142
1120567,G,1.770020,-0.427246,0.183105
1120572,A,0.996826,-0.073975,-0.020264
1120577,G,1.831055,-0.549316,0.183105
1120582,A,0.995972,-0.073242,-0.023437
1120587,G,1.770020,-0.427246,0.183105
1120592,A,0.996582,-0.072021,-0.020142
1120597,M,-8.459473,34.814453,-27.124023
1120601,G,1.831055,-0.427246,0.122070
1120606,A,0.996216,-0.075439,-0.017456
1120611,G,2.014160,-0.488281,0.305176
1120616,A,0.995239,-0.076172,-0.018188
1120621,G,1.708984,-0.488281,0.305176
1120626,A,0.996216,-0.075317,-0.019531
1120631,G,1.525879,-0.488281,0.183105
1120636,A,0.997192,-0.072998,-0.021973
1120641,G,1.831055,-0.488281,0.244141
1120646,A,0.998291,-0.072510,-0.020020
1120651,M,-8.801270,36.413574,-28.515625
1120655,G,1.892090,-0.305176,0.183105
1120660,A,0.996826,-0.072876,-0.019043
1120665,G,2.014160,-0.244141,0.244141
1120670,A,0.994751,-0.075928,-0.020752
1120675,G,1.892090,-0.427246,0.183105
1120680,A,0.995728,-0.076172,-0.019897
1120685,G,2.075195,-0.427246,0.244141
1120690,A,0.995972,-0.074097,-0.021729
1120695,M,-9.094238,35.729980,-27.233887
1120699,G,1.953125,-0.427246,0.122070
1120704,A,0.996704,-0.073364,-0.019043
1120709,G,1.831055,-0.305176,0.122070
1120714,A,0.996338,-0.074829,-0.019897
1120719,G,1.770020,-0.366211,0.183105
1120724,A,0.995850,-0.074951,-0.016113
1120729,G,1.708984,-0.305176,0.183105
1120734,A,0.995239,-0.075317,-0.019897
1120739,G,1.770020,-0.427246,0.183105
1120744,A,0.996094,-0.075317,-0.019043
1120749,M,-9.069824,36.035156,-28.161621
1120753,G,1.708984,-0.427246,0.244141
1120758,A,0.997070,-0.072388,-0.022705
1120763,G,1.708984,-0.549316,0.244141
1120768,A,0.996826,-0.072632,-0.018311
1120773,G,1.892090,-0.488281,0.183105
1120778,A,0.996826,-0.073730,-0.020996
1120783,G,1.892090,-0.488281,0.244141
1120788,A,0.995483,-0.075073,-0.018311
1120793,G,1.892090,-0.488281,0.183105
1120798,A,0.996460,-0.075073,-0.020386
1120803,M,-8.520508,34.716797,-26.977539
1120807,G,1.403809,-0.427246,0.122070
1120812,A,0.997192,-0.073120,-0.021484
1120817,G,1.708984,-0.549316,0.061035
1120822,A,0.997192,-0.072632,-0.021606
1120827,G,1.953125,-0.488281,0.122070
1120832,A,0.996094,-0.073853,-0.018921
1120837,G,1.770020,-0.366211,0.122070
1120842,A,0.995972,-0.075317,-0.017212
1120847,M,-9.130859,36.279297,-27.160645
1120851,G,1.831055,-0.549316,0.061035
1120856,A,0.994873,-0.075195,-0.017334
1120861,G,1.708984,-0.427246,0.183105
1120866,A,0.995850,-0.074707,-0.022217
1120871,G,1.831055,-0.427246,0.122070
1120876,A,0.996704,-0.072876,-0.020752
1120881,G,1.892090,-0.427246,0.061035
1120886,A,0.996582,-0.073364,-0.019043
1120891,G,1.892090,-0.488281,0.183105
1120896,A,0.996460,-0.074097,-0.017456
1120901,M,-8.886719,36.022949,-26.647949
1120906,G,1.831055,-0.305176,0.244141
1120910,A,0.995361,-0.076538,-0.017822
1120915,G,1.892090,-0.366211,0.244141
1120920,A,0.994873,-0.075562,-0.019653
1120925,G,1.953125,-0.488281,0.305176
1120930,A,0.996582,-0.073486,-0.022705
1120935,G,1.892090,-0.488281,0.305176
1120940,A,0.996826,-0.072266,-0.019531
1120945,G,1.831055,-0.427246,0.244141
1120950,A,0.997070,-0.073242,-0.020752
1120955,M,-9.057617,36.584473,-26.586914
1120959,G,1.708984,-0.305176,0.244141
1120964,A,0.995850,-0.075195,-0.016968
1120969,G,1.708984,-0.427246,0.061035
1120974,A,0.995361,-0.076416,-0.017700
1120979,G,1.831055,-0.427246,0.122070
1120984,A,0.996460,-0.075195,-0.020630
1120989,G,1.831055,-0.427246,0.122070
1120994,A,0.997925,-0.073730,-0.022461
1120999,M,-9.216309,35.827637,-27.734375
1121003,G,1.647949,-0.427246,0.061035
1121008,A,0.996338,-0.072876,-0.019043
1121013,G,1.647949,-0.488281,0.061035
1121018,A,0.996338,-0.074341,-0.019775
1121023,G,1.770020,-0.366211,0.122070
1121028,A,0.995605,-0.075806,-0.017456
1121033,G,1.647949,-0.305176,0.305176
1121038,A,0.996582,-0.074829,-0.019775
1121043,G,1.770020,-0.244141,0.122070
1121048,A,0.996826,-0.073730,-0.023193
1121053,M,-8.630371,35.656738,-27.416992
1121057,G,1.708984,-0.427246,0.061035
1121062,A,0.996338,-0.072754,-0.021851
1121067,G,1.464844,-0.427246,0.244141
1121072,A,0.996826,-0.073730,-0.016724
1121077,G,1.647949,-0.488281,0.244141
1121082,A,0.996094,-0.075562,-0.016602
1121087,G,1.892090,-0.488281,0.244141
1121092,A,0.995239,-0.075195,-0.020996
1121097,G,1.708984,-0.427246,0.244141
1121102,A,0.995972,-0.074097,-0.020508
1121107,M,-8.935547,36.071777,-27.673340
1121111,G,1.770020,-0.366211,0.061035
1121116,A,0.997192,-0.073242,-0.021606
1121121,G,1.586914,-0.427246,0.122070
1121126,A,0.996948,-0.072388,-0.018066
1121131,G,1.770020,-0.671387,0.061035
1121136,A,0.996826,-0.074219,-0.018311
1121141,G,1.831055,-0.549316,0.000000
1121146,A,0.995483,-0.076294,-0.018188
1121151,M,-8.239746,35.205078,-27.734375
1121155,G,2.075195,-0.488281,0.061035
1121160,A,0.996338,-0.074707,-0.022095
1121165,G,1.831055,-0.488281,0.122070
1121170,A,0.996582,-0.073608,-0.022827
1121175,G,1.708984,-0.549316,0.122070
1121180,A,0.995972,-0.072632,-0.021362
1121185,G,1.647949,-0.488281,0.244141
1121190,A,0.997070,-0.072998,-0.017822
1121195,G,1.708984,-0.427246,0.244141
1121200,A,0.996704,-0.075439,-0.017822
1121205,M,-8.288574,35.900879,-26.037598
1121209,G,1.647949,-0.488281,0.061035
1121214,A,0.995239,-0.075562,-0.019165
1121219,G,1.586914,-0.366211,0.244141
1121224,A,0.996216,-0.074341,-0.022339
1121229,G,1.770020,-0.427246,0.244141
1121234,A,0.997925,-0.072510,-0.018433
1121239,G,1.953125,-0.366211,0.305176
1121244,A,0.996460,-0.073364,-0.019775
1121249,G,1.831055,-0.366211,0.183105
1121254,A,0.996460,-0.074829,-0.018066
1121259,M,-8.703613,35.424805,-26.916504
1121263,G,1.586914,-0.427246,0.122070
1121268,A,0.994507,-0.075806,-0.017456
1121273,G,1.892090,-0.488281,0.244141
1121278,A,0.995972,-0.075073,-0.020508
1121283,G,1.831055,-0.488281,0.061035
1121288,A,0.997314,-0.073608,-0.022705
1121293,G,2.014160,-0.488281,0.122070
1121298,A,0.997192,-0.071533,-0.020630
1121303,M,-8.264160,35.375977,-28.308105
1121307,G,1.770020,-0.488281,0.183105
1121312,A,0.994751,-0.075317,-0.016724
1121317,G,1.586914,-0.488281,0.183105
1121322,A,0.995972,-0.076538,-0.016968
1121327,G,1.831055,-0.427246,0.183105
1121332,A,0.995605,-0.075684,-0.020142
1121337,G,1.953125,-0.427246,0.305176
1121342,A,0.996338,-0.074341,-0.022461
1121347,G,1.831055,-0.427246,0.183105
1121352,A,0.996948,-0.072632,-0.021240
1121357,M,-8.715820,34.545898,-26.770020
1121361,G,1.831055,-0.488281,0.244141
1121366,A,0.996338,-0.074097,-0.019043
1121371,G,1.892090,-0.488281,0.305176
1121376,A,0.996582,-0.074829,-0.017822
1121381,G,1.892090,-0.366211,0.183105
1121386,A,0.994873,-0.075684,-0.016724
1121391,G,1.953125,-0.488281,0.122070
1121396,A,0.995605,-0.076172,-0.019287
1121401,G,1.647949,-0.488281,0.183105
1121406,A,0.995605,-0.073242,-0.022827
1121411,M,-8.129883,35.388184,-27.282715
1121416,G,1.586914,-0.427246,0.122070
1121420,A,0.996704,-0.071533,-0.020508
1121425,G,1.586914,-0.305176,0.183105
1121430,A,0.997314,-0.072998,-0.017822
1121435,G,1.831055,-0.488281,0.244141
1121440,A,0.996460,-0.075562,-0.018311
1121445,G,1.892090,-0.549316,0.183105
1121450,A,0.995972,-0.075073,-0.019043
1121455,M,-8.422852,34.350586,-27.917480
1121459,G,1.892090,-0.366211,0.183105
1121464,A,0.996704,-0.074463,-0.022949
1121469,G,1.770020,-0.488281,0.061035
1121474,A,0.996948,-0.072510,-0.019531
1121479,G,1.770020,-0.549316,0.183105
1121484,A,0.996460,-0.072998,-0.019287
1121489,G,1.708984,-0.549316,0.122070
1121494,A,0.996704,-0.075073,-0.018311
1121499,G,1.953125,-0.427246,0.122070
1121504,A,0.995605,-0.075562,-0.017700
1121509,M,-8.435059,36.254883,-27.966309
1121513,G,1.831055,-0.488281,0.061035
1121518,A,0.995605,-0.074585,-0.021973
1121523,G,1.770020,-0.366211,0.061035
1121528,A,0.997192,-0.073364,-0.020996
1121533,G,1.770020,-0.305176,0.305176
1121538,A,0.997070,-0.072632,-0.020386
1121543,G,1.647949,-0.366211,0.305176
1121548,A,0.997314,-0.074219,-0.018921
1121553,G,1.770020,-0.366211,0.244141
1121558,A,0.996094,-0.075439,-0.015137
1121563,M,-8.056641,34.460449,-24.584961
1121567,G,1.831055,-0.366211,0.183105
1121572,A,0.995361,-0.075928,-0.020020
1121577,G,1.708984,-0.549316,0.183105
1121582,A,0.996948,-0.074219,-0.021973
1121587,G,1.831055,-0.549316,0.305176
1121592,A,0.996826,-0.072876,-0.021484
1121597,G,1.892090,-0.427246,0.244141
1121602,A,0.996338,-0.073853,-0.019165
1121607,M,-8.837891,36.279297,-28.149414
1121611,G,1.831055,-0.488281,0.305176
1121616,A,0.995239,-0.075195,-0.017822
1121621,G,1.708984,-0.366211,0.244141
1121626,A,0.994751,-0.076294,-0.018799
1121631,G,1.831055,-0.488281,0.183105
1121636,A,0.995728,-0.074707,-0.018799
1121641,G,2.075195,-0.549316,0.122070
1121646,A,0.997070,-0.072754,-0.022461
1121651,G,1.953125,-0.610352,0.305176
1121656,A,0.997314,-0.072388,-0.018921
1121661,M,-8.593750,34.912109,-26.782227
1121665,G,1.647949,-0.244141,0.305176
1121670,A,0.996338,-0.074341,-0.017090
1121675,G,1.770020,-0.549316,0.122070
1121680,A,0.994995,-0.076172,-0.017578
1121685,G,1.770020,-0.610352,0.183105
1121690,A,0.995728,-0.075317,-0.020630
1121695,G,1.770020,-0.488281,0.244141
1121700,A,0.995850,-0.074341,-0.022339
1121705,G,1.831055,-0.305176,0.122070
1121710,A,0.998169,-0.071655,-0.020630
1121715,M,-8.850098,35.363770,-27.893066
1121720,G,1.525879,-0.305176,0.122070
1121724,A,0.997559,-0.074951,-0.018921
1121729,G,1.770020,-0.366211,0.244141
1121734,A,0.995850,-0.075439,-0.017334
1121739,G,1.770020,-0.427246,0.305176
1121744,A,0.995361,-0.075684,-0.017822
1121749,G,1.770020,-0.427246,0.183105
1121754,A,0.994507,-0.075928,-0.021851
1121759,M,-8.325195,35.131836,-25.744629
1121763,G,1.770020,-0.305176,0.183105
1121768,A,0.997192,-0.072998,-0.021362
1121773,G,1.770020,-0.366211,0.061035
1121778,A,0.996582,-0.072876,-0.019287
1121783,G,1.953125,-0.427246,0.122070
1121788,A,0.996704,-0.073975,-0.017822
1121793,G,1.770020,-0.488281,0.305176
1121798,A,0.996094,-0.075195,-0.016846
1121803,G,1.647949,-0.488281,0.183105
1121808,A,0.996460,-0.075073,-0.020386
1121813,M,-8.349609,35.168457,-27.197266
1121817,G,1.403809,-0.427246,0.061035
1121822,A,0.995728,-0.074829,-0.022827
1121827,G,1.647949,-0.427246,0.122070
1121832,A,0.997803,-0.072876,-0.021362
1121837,G,1.953125,-0.488281,0.305176
1121842,A,0.996826,-0.073608,-0.016724
1121847,G,1.892090,-0.488281,0.122070
1121852,A,0.995361,-0.075562,-0.017334
1121857,G,1.953125,-0.366211,0.183105
1121862,A,0.995605,-0.074951,-0.017944
1121867,M,-8.544922,35.278320,-27.014160
1121871,G,1.647949,-0.427246,0.122070
1121876,A,0.995972,-0.074219,-0.022705
1121881,G,1.770020,-0.488281,0.061035
1121886,A,0.996460,-0.072388,-0.020020
1121891,G,1.831055,-0.427246,0.122070
1121896,A,0.997925,-0.072998,-0.020020
1121901,G,1.770020,-0.549316,0.244141
1121906,A,0.996216,-0.073364,-0.018799
1121911,M,-8.508301,35.791016,-26.855469
1121915,G,1.770020,-0.488281,0.183105
1121920,A,0.995605,-0.076050,-0.017578
1121925,G,1.770020,-0.427246,0.061035
1121930,A,0.996094,-0.075195,-0.020386
1121935,G,1.953125,-0.427246,0.183105
1121940,A,0.996216,-0.072266,-0.022949
1121945,G,1.770020,-0.549316,0.183105
1121950,A,0.997192,-0.072144,-0.020386
1121955,G,1.892090,-0.488281,0.122070
1121960,A,0.997192,-0.072754,-0.019531
1121965,M,-8.618164,35.314941,-27.526855
1121969,G,1.953125,-0.488281,0.366211
1121974,A,0.996094,-0.076172,-0.016724
1121979,G,1.831055,-0.427246,0.183105
1121984,A,0.996094,-0.075928,-0.018921
1121989,G,1.892090,-0.488281,0.183105
1121994,A,0.995850,-0.075317,-0.021606
1121999,G,1.831055,-0.488281,0.122070
1122004,A,0.996460,-0.074097,-0.021240
1122009,M,-8.862305,35.156250,-26.977539
1122014,G,1.892090,-0.305176,0.183105
1122018,A,0.995605,-0.073730,-0.017944
1122023,G,1.647949,-0.427246,0.244141
1122028,A,0.996094,-0.074219,-0.017578
1122033,G,1.770020,-0.366211,0.305176
1122038,A,0.996094,-0.075195,-0.017700
1122043,G,1.647949,-0.427246,0.183105
1122048,A,0.995972,-0.074951,-0.020142
1122053,G,1.770020,-0.366211,0.122070
1122058,A,0.997314,-0.073242,-0.023560
1122063,M,-8.508301,35.607910,-26.831055
1122068,G,1.708984,-0.427246,0.122070
1122072,A,0.997314,-0.072266,-0.020508
1122077,G,1.708984,-0.549316,0.183105
1122082,A,0.995728,-0.074219,-0.018188
1122087,G,1.831055,-0.427246,0.183105
1122092,A,0.995972,-0.075684,-0.016602
1122097,G,1.831055,-0.366211,0.122070
1122102,A,0.996338,-0.075073,-0.018188
1122107,G,1.770020,-0.305176,0.183105
1122112,A,0.996216,-0.074463,-0.021729
1122117,M,-8.642578,35.253906,-27.111816
1122121,G,1.770020,-0.427246,0.183105
1122126,A,0.997192,-0.072144,-0.019775
1122131,G,1.770020,-0.488281,0.183105
1122136,A,0.995850,-0.072144,-0.018921
1122141,G,1.831055,-0.488281,0.122070
1122146,A,0.995605,-0.073975,-0.016479
1122151,G,1.770020,-0.488281,0.122070
1122156,A,0.996216,-0.075806,-0.017212
1122161,M,-8.398438,35.607910,-28.210449
1122166,G,1.831055,-0.366211,0.183105
1122170,A,0.994751,-0.075317,-0.020142
1122175,G,1.770020,-0.366211,0.061035
1122180,A,0.996704,-0.074097,-0.022827
1122185,G,1.586914,-0.305176,0.122070
1122190,A,0.996948,-0.073486,-0.020386
1122195,G,1.770020,-0.366211,0.244141
1122200,A,0.996338,-0.072510,-0.018555
1122205,G,1.892090,-0.549316,0.122070
1122210,A,0.996582,-0.076416,-0.018066
1122215,M,-8.386230,34.814453,-26.599121
1122220,G,1.708984,-0.610352,0.244141
1122224,A,0.995361,-0.075928,-0.020752
1122229,G,1.647949,-0.488281,0.244141
1122234,A,0.997559,-0.074341,-0.020630
1122239,G,1.953125,-0.366211,0.305176
1122244,A,0.996826,-0.072632,-0.020142
1122249,G,1.525879,-0.305176,0.122070
1122254,A,0.996704,-0.073242,-0.018433
1122259,G,1.708984,-0.305176,0.244141
1122264,A,0.997070,-0.075073,-0.016724
1122269,M,-8.593750,36.376953,-26.062012
1122274,G,1.708984,-0.488281,0.061035
1122278,A,0.995483,-0.075562,-0.018311
1122284,G,1.708984,-0.427246,0.000000
1122289,A,0.996704,-0.074219,-0.022095
1122294,G,1.708984,-0.305176,0.183105
1122299,A,0.997314,-0.072754,-0.021606
1122304,G,1.770020,-0.488281,0.122070
1122309,A,0.996704,-0.072632,-0.020142
1122314,M,-8.068848,35.461426,-26.293945
1122319,G,1.586914,-0.427246,0.244141
1122323,A,0.996460,-0.075806,-0.016724
1122328,G,1.647949,-0.305176,0.122070
1122333,A,0.995972,-0.076416,-0.017700
1122338,G,1.647949,-0.488281,0.183105
1122343,A,0.996094,-0.075317,-0.019775
1122348,G,1.708984,-0.427246,0.183105
1122353,A,0.996338,-0.074341,-0.022461
1122358,G,1.647949,-0.366211,0.183105
1122363,A,0.996582,-0.072998,-0.020874
1122368,M,-8.703613,36.511230,-28.051758
1122372,G,1.708984,-0.427246,0.122070
1122377,A,0.995605,-0.073730,-0.018799
1122382,G,1.770020,-0.427246,0.305176
1122387,A,0.996216,-0.074585,-0.015991
1122392,G,1.770020,-0.244141,0.183105
1122397,A,0.994873,-0.075806,-0.018433
1122402,G,1.525879,-0.488281,0.122070
1122407,A,0.996704,-0.074463,-0.022583
1122412,G,1.647949,-0.488281,0.244141
1122417,A,0.998169,-0.072388,-0.021606
1122422,M,-8.496094,35.534668,-25.708008
1122427,G,1.831055,-0.366211,0.061035
1122431,A,0.996948,-0.072876,-0.020020
1122436,G,1.831055,-0.427246,0.183105
1122441,A,0.996704,-0.074341,-0.017456
1122446,G,1.770020,-0.488281,0.061035
1122451,A,0.995850,-0.076294,-0.018188
1122456,G,1.647949,-0.366211,0.183105
1122461,A,0.996216,-0.076172,-0.018555
1122466,M,-9.033203,35.852051,-26.281738
1122470,G,1.831055,-0.427246,0.122070
1122475,A,0.996460,-0.072754,-0.021606
1122480,G,1.586914,-0.366211,0.122070
1122485,A,0.996460,-0.072510,-0.018921
1122490,G,1.708984,-0.549316,0.122070
1122495,A,0.995728,-0.072876,-0.018677
1122500,G,1.892090,-0.427246,0.305176
1122505,A,0.996582,-0.074585,-0.016846
1122510,G,1.770020,-0.488281,0.244141
1122515,A,0.994141,-0.075928,-0.017334
1122520,M,-8.557129,35.375977,-27.392578
1122525,G,1.708984,-0.427246,0.061035
1122529,A,0.996094,-0.073975,-0.021973
1122534,G,1.586914,-0.427246,0.000000
1122539,A,0.996704,-0.072144,-0.021484
1122544,G,1.770020,-0.366211,0.183105
1122549,A,0.997314,-0.072510,-0.019409
1122554,G,2.014160,-0.427246,0.305176
1122559,A,0.996582,-0.073975,-0.016968
1122564,G,1.953125,-0.427246,0.183105
1122569,A,0.997070,-0.075684,-0.019409
1122574,M,-8.508301,36.206055,-27.038574
1122579,G,1.831055,-0.549316,0.122070
1122583,A,0.995850,-0.074951,-0.019775
1122588,G,1.831055,-0.366211,0.183105
1122593,A,0.996704,-0.074341,-0.021118
1122598,G,1.953125,-0.366211,0.183105
1122603,A,0.998169,-0.072144,-0.020752
1122608,G,1.892090,-0.488281,0.183105
1122613,A,0.996704,-0.073730,-0.016846
1122618,M,-8.422852,35.668945,-26.538086
1122623,G,1.770020,-0.488281,0.305176
1122627,A,0.994751,-0.075073,-0.016724
1122632,G,1.831055,-0.427246,0.305176
1122637,A,0.995117,-0.075806,-0.018433
1122642,G,1.953125,-0.488281,0.244141
1122647,A,0.996826,-0.074707,-0.020264
1122652,G,2.014160,-0.488281,0.244141
1122657,A,0.997070,-0.072388,-0.020752
1122662,G,1.892090,-0.488281,0.244141
1122667,A,0.996948,-0.073120,-0.021118
1122672,M,-8.239746,34.899902,-27.478027
1122677,G,1.770020,-0.427246,0.244141
1122681,A,0.995117,-0.075317,-0.016602
1122686,G,1.770020,-0.549316,0.122070
1122691,A,0.995850,-0.075806,-0.018921
1122696,G,2.075195,-0.610352,0.183105
1122701,A,0.995972,-0.076050,-0.020142
1122706,G,2.014160,-0.488281,0.244141
1122711,A,0.996460,-0.074585,-0.021606
1122716,G,1.831055,-0.305176,0.183105
1122721,A,0.997192,-0.073364,-0.020264
1122726,M,-8.361816,35.888672,-26.123047
1122730,G,1.647949,-0.305176,0.122070
1122735,A,0.996216,-0.074097,-0.018799
1122740,G,2.014160,-0.366211,0.183105
1122745,A,0.995117,-0.075562,-0.017456
1122750,G,1.770020,-0.427246,0.244141
1122755,A,0.995483,-0.075195,-0.018311
1122760,G,1.953125,-0.366211,0.061035
1122765,A,0.994995,-0.074707,-0.020386
1122770,M,-8.813477,35.168457,-26.489258
1122775,G,1.953125,-0.488281,0.305176
1122779,A,0.995972,-0.072754,-0.021606
1122784,G,1.708984,-0.305176,0.183105
1122789,A,0.996704,-0.072632,-0.019775
1122794,G,1.708984,-0.488281,0.244141
1122799,A,0.996704,-0.074341,-0.018921
1122804,G,1.770020,-0.427246,0.183105
1122809,A,0.995605,-0.075684,-0.018433
1122814,G,1.831055,-0.427246,0.244141
1122819,A,0.995850,-0.075073,-0.021484
1122824,M,-8.300781,35.571289,-26.757812
1122829,G,1.831055,-0.549316,0.061035
1122833,A,0.995483,-0.074219,-0.021729
1122838,G,1.892090,-0.488281,0.183105
1122843,A,0.996826,-0.073364,-0.019287
1122848,G,1.831055,-0.488281,0.244141
1122853,A,0.996582,-0.074585,-0.016846
1122858,G,1.831055,-0.610352,0.244141
1122863,A,0.995117,-0.075317,-0.017334
1122868,G,1.708984,-0.549316,0.244141
1122873,A,0.997314,-0.075684,-0.017578
1122878,M,-9.033203,35.021973,-26.721191
1122883,G,1.770020,-0.366211,0.183105
1122887,A,0.996216,-0.072876,-0.021606
1122892,G,2.014160,-0.549316,0.305176
1122897,A,0.996948,-0.072266,-0.019897
1122902,G,1.831055,-0.427246,0.305176
1122907,A,0.997192,-0.073486,-0.019653
1122912,G,1.953125,-0.427246,0.122070
1122917,A,0.997192,-0.073853,-0.017700
1122922,M,-8.666992,35.778809,-26.513672
1122927,G,1.770020,-0.488281,0.061035
1122931,A,0.996338,-0.076294,-0.019043
1122936,G,1.647949,-0.427246,0.122070
1122941,A,0.996582,-0.074097,-0.020996
1122946,G,1.892090,-0.427246,0.244141
1122951,A,0.997437,-0.073608,-0.020996
1122956,G,1.831055,-0.305176,0.183105
1122961,A,0.997314,-0.072754,-0.020874
1122966,G,1.953125,-0.366211,0.122070
1122971,A,0.995361,-0.072510,-0.017944
1122976,M,-8.947754,35.180664,-26.098633
1122981,G,1.525879,-0.488281,0.061035
1122985,A,0.995117,-0.076294,-0.016968
1122990,G,1.586914,-0.427246,0.122070
1122995,A,0.994507,-0.076050,-0.018433
1123000,G,1.647949,-0.488281,0.061035
1123005,A,0.996094,-0.074829,-0.021118
1123010,G,1.770020,-0.549316,0.122070
1123015,A,0.995361,-0.072754,-0.019531
1123020,G,1.831055,-0.427246,0.305176
1123025,A,0.997192,-0.073364,-0.019409
1123030,M,-8.728027,35.852051,-26.745605
1123035,G,1.708984,-0.305176,0.061035
1123039,A,0.996826,-0.074829,-0.017090
1123044,G,1.708984,-0.488281,0.061035
1123049,A,0.996094,-0.076538,-0.018555
1123054,G,1.770020,-0.427246,0.061035
1123059,A,0.995850,-0.074463,-0.021606
1123064,G,2.014160,-0.488281,0.122070
1123069,A,0.997314,-0.071655,-0.021362
1123074,M,-8.349609,35.546875,-25.927734
1123079,G,1.770020,-0.488281,0.305176
1123083,A,0.997192,-0.074219,-0.017700
1123088,G,1.770020,-0.366211,0.122070
1123093,A,0.996460,-0.074219,-0.015991
1123098,G,1.892090,-0.488281,0.122070
1123103,A,0.996094,-0.075439,-0.017700
1123108,G,1.770020,-0.305176,0.183105
1123113,A,0.995728,-0.076050,-0.020264
1123118,G,1.770020,-0.549316,0.183105
1123123,A,0.995850,-0.073730,-0.020508
1123128,M,-9.301758,36.596680,-27.172852
1123133,G,1.831055,-0.427246,0.183105
1123137,A,0.997192,-0.072266,-0.019653
1123142,G,1.464844,-0.488281,0.305176
1123147,A,0.996460,-0.073486,-0.017822
1123152,G,1.770020,-0.366211,0.183105
1123157,A,0.996094,-0.074341,-0.016846
1123162,G,1.770020,-0.366211,0.183105
1123167,A,0.995483,-0.075806,-0.018188
1123172,G,1.831055,-0.488281,0.183105
1123177,A,0.995239,-0.074951,-0.021851
1123182,M,-8.508301,34.790039,-26.171875
1123186,G,1.831055,-0.305176,0.183105
1123191,A,0.996948,-0.072876,-0.022339
1123196,G,1.647949,-0.366211,0.305176
1123201,A,0.996826,-0.072632,-0.018921
1123206,G,2.014160,-0.427246,0.244141
1123211,A,0.997070,-0.074951,-0.017212
1123216,G,1.770020,-0.366211,0.183105
1123221,A,0.995850,-0.075928,-0.017700
1123226,M,-8.740234,36.157227,-27.526855
1123231,G,1.708984,-0.427246,-0.061035
1123235,A,0.995117,-0.075684,-0.018921
1123240,G,1.403809,-0.488281,0.183105
1123245,A,0.995361,-0.074219,-0.020996
1123250,G,1.831055,-0.488281,0.244141
1123255,A,0.996216,-0.072998,-0.019897
1123260,G,1.831055,-0.427246,0.183105
1123265,A,0.997192,-0.073242,-0.019409
1123270,G,1.770020,-0.366211,0.183105
1123275,A,0.995605,-0.074341,-0.018188
1123280,M,-8.837891,35.363770,-25.598145
1123285,G,1.892090,-0.427246,0.183105
1123289,A,0.994995,-0.075806,-0.017944
1123294,G,1.708984,-0.427246,0.244141
1123299,A,0.995361,-0.074707,-0.023193
1123304,G,1.892090,-0.427246,0.305176
1123309,A,0.996216,-0.072754,-0.020874
1123314,G,1.892090,-0.305176,0.305176
1123319,A,0.996826,-0.072876,-0.019531
1123324,G,1.770020,-0.305176,0.244141
1123329,A,0.996460,-0.073608,-0.018433
1123334,M,-8.642578,36.132812,-27.258301
1123338,G,1.892090,-0.305176,0.244141
1123343,A,0.996704,-0.076294,-0.017090
1123348,G,1.708984,-0.488281,0.183105
1123353,A,0.995605,-0.074585,-0.020630
1123358,G,1.586914,-0.427246,0.122070
1123363,A,0.996338,-0.073853,-0.022583
1123368,G,1.647949,-0.427246,0.183105
1123373,A,0.996582,-0.072266,-0.020630
1123378,M,-8.435059,35.620117,-26.281738
1123383,G,1.770020,-0.427246,0.183105
1123387,A,0.995850,-0.074341,-0.018188
1123392,G,1.647949,-0.366211,0.244141
1123397,A,0.996948,-0.075195,-0.017822
1123402,G,2.136230,-0.366211,0.183105
1123407,A,0.996338,-0.076660,-0.019531
1123412,G,1.892090,-0.366211,0.305176
1123417,A,0.996582,-0.074219,-0.022583
1123422,G,1.770020,-0.427246,0.183105
1123427,A,0.997314,-0.072510,-0.021118
1123432,M,-8.508301,35.461426,-27.246094
1123436,G,1.831055,-0.305176,0.061035
1123441,A,0.996948,-0.072876,-0.019775
