Millis,Sensor,X,Y,Z
279887,G,1.708984,-0.610352,0.000000
279892,A,0.996948,-0.070190,-0.029053
279897,G,1.953125,-0.366211,0.183105
279902,A,0.995728,-0.076904,-0.026367
279907,G,1.892090,-0.671387,0.122070
279912,A,1.001099,-0.073608,0.023193
279917,G,1.708984,-0.122070,0.183105
279922,A,1.023804,-0.076050,-0.005249
279927,M,-8.813477,36.621094,-27.880859
279931,G,1.708984,-0.305176,0.061035
279936,A,0.996216,-0.071289,-0.022339
279941,G,1.647949,-0.427246,0.183105
279946,A,0.997070,-0.081177,-0.006714
279951,G,2.014160,-0.549316,0.061035
279956,A,0.995850,-0.071045,-0.017578
279961,G,1.525879,-0.427246,0.183105
279966,A,1.001831,-0.076538,-0.030640
279971,G,1.770020,-0.732422,0.122070
279976,A,0.992920,-0.071045,-0.040405
279981,M,-10.595703,37.353516,-25.939941
279985,G,1.464844,-0.549316,0.183105
279990,A,0.999878,-0.079956,0.008667
279995,G,2.014160,-0.244141,0.244141
280000,A,0.996338,-0.079224,-0.006226
280005,G,1.525879,-0.427246,0.244141
280010,A,0.993164,-0.072876,-0.048706
280015,G,2.075195,-0.549316,0.122070
280020,A,0.997192,-0.078125,0.011353
280025,M,-7.421875,36.486816,-24.609375
280029,G,1.770020,-0.732422,0.244141
280034,A,0.990845,-0.070068,-0.027100
280039,G,1.708984,-0.305176,0.244141
280044,A,0.999512,-0.078979,0.002930
280049,G,1.525879,-0.610352,0.061035
280054,A,0.994385,-0.070068,-0.035156
280059,G,1.586914,-0.549316,0.183105
280064,A,0.996460,-0.082642,0.018188
280069,G,2.136230,-0.549316,0.244141
280074,A,0.998047,-0.070435,-0.019775
280079,M,-8.496094,36.474609,-26.171875
280083,G,1.647949,-0.305176,0.244141
280088,A,1.001343,-0.074463,0.000366
280093,G,2.197266,-0.244141,0.305176
280098,A,0.992798,-0.076782,-0.041016
280103,G,1.647949,-0.549316,0.183105
280108,A,1.000122,-0.076416,0.022095
280113,G,2.197266,-0.366211,0.244141
280118,A,0.994019,-0.072632,-0.033936
280123,G,1.770020,-0.488281,0.122070
280128,A,0.996826,-0.069336,-0.010132
280133,M,-9.118652,36.499023,-28.649902
280137,G,1.708984,-0.244141,0.183105
280142,A,0.994995,-0.077637,-0.020752
280147,G,1.770020,-0.610352,0.122070
280152,A,1.000122,-0.072632,0.017822
280157,G,1.770020,-0.244141,0.183105
280162,A,0.999634,-0.075928,-0.013550
280167,G,1.403809,-0.732422,0.183105
280172,A,0.994141,-0.073364,0.004517
280177,M,-9.582520,37.744141,-24.780273
280181,G,1.831055,-0.488281,0.183105
280186,A,0.995361,-0.082153,-0.015625
280191,G,1.403809,-0.671387,0.183105
280196,A,0.994995,-0.078491,-0.047241
280201,G,1.708984,-0.488281,0.122070
280206,A,1.000366,-0.072021,0.000977
280211,G,1.770020,-0.549316,0.244141
280216,A,0.992676,-0.074341,-0.042725
280221,G,1.770020,-0.732422,0.122070
280226,A,1.000610,-0.078735,0.009155
280231,M,-8.984375,36.145020,-27.844238
280236,G,1.831055,-0.366211,0.183105
280240,A,0.994507,-0.079346,-0.009155
280245,G,1.525879,-0.488281,0.183105
280250,A,0.997192,-0.071899,-0.025269
280255,G,2.197266,-0.732422,0.061035
280260,A,0.997437,-0.074707,0.001221
280265,G,1.953125,-0.732422,0.183105
280270,A,1.000610,-0.071289,-0.011108
280275,G,1.831055,-0.061035,0.122070
