Millis,Sensor,X,Y,Z
653498,A,0.997192,-0.074341,-0.020386
653503,M,-9.387207,36.926270,-25.817871
653507,G,1.770020,-0.427246,0.244141
653512,A,0.996094,-0.074463,-0.018188
653517,G,1.586914,-0.305176,0.183105
653522,A,0.996460,-0.074219,-0.014526
653527,G,1.953125,-0.549316,0.122070
653532,A,0.997070,-0.073853,-0.019287
653537,G,1.831055,-0.427246,0.183105
653542,A,0.996948,-0.074707,-0.018555
653547,G,1.892090,-0.305176,0.122070
653552,A,0.995972,-0.074219,-0.019287
653557,M,-10.083008,37.158203,-26.867676
653562,G,1.770020,-0.488281,0.183105
653566,A,0.996582,-0.073730,-0.022827
653571,G,1.708984,-0.427246,0.183105
653576,A,0.996582,-0.075439,-0.011597
653581,G,1.647949,-0.427246,0.244141
653586,A,0.996338,-0.074219,-0.021851
653591,G,1.892090,-0.488281,0.183105
653596,A,0.996704,-0.074341,-0.016357
653601,G,1.953125,-0.488281,0.305176
653606,A,0.997192,-0.074707,-0.015991
653611,M,-9.558105,36.853027,-26.525879
653615,G,2.014160,-0.488281,0.183105
653620,A,0.997803,-0.074707,-0.014160
653625,G,1.831055,-0.427246,0.244141
653630,A,0.997437,-0.075317,-0.019897
653635,G,2.014160,-0.366211,0.305176
653640,A,0.996826,-0.074463,-0.015747
653645,G,1.831055,-0.366211,0.244141
653650,A,0.996948,-0.074219,-0.018555
653655,M,-9.716797,37.402344,-26.977539
653659,G,1.770020,-0.366211,0.244141
653664,A,0.995850,-0.074829,-0.016113
653669,G,1.770020,-0.366211,0.244141
653674,A,0.995850,-0.074829,-0.017090
653679,G,1.892090,-0.366211,0.183105
653684,A,0.997314,-0.073975,-0.018188
653689,G,1.770020,-0.366211,0.244141
653694,A,0.996582,-0.073975,-0.018311
653699,G,1.892090,-0.366211,0.122070
653704,A,0.996338,-0.075317,-0.015381
653709,M,-8.569336,36.450195,-26.586914
653713,G,1.831055,-0.427246,0.244141
653718,A,0.996460,-0.075195,-0.018311
653723,G,1.708984,-0.366211,0.244141
653728,A,0.996094,-0.075073,-0.016724
653733,G,1.892090,-0.366211,0.183105
653738,A,0.996704,-0.074463,-0.018677
653743,G,2.075195,-0.366211,0.183105
653748,A,0.996460,-0.074951,-0.015625
653753,G,1.831055,-0.488281,0.183105
653758,A,0.996704,-0.074829,-0.018799
653763,M,-9.240723,37.158203,-26.599121
653767,G,1.647949,-0.366211,0.183105
653772,A,0.996582,-0.074341,-0.016357
653777,G,1.770020,-0.549316,0.122070
653782,A,0.996216,-0.074829,-0.019043
653787,G,1.892090,-0.488281,0.183105
653792,A,0.997437,-0.074341,-0.015991
653797,G,1.708984,-0.488281,0.122070
653802,A,0.997437,-0.074219,-0.019287
653807,M,-9.118652,37.097168,-27.404785
653811,G,1.708984,-0.427246,0.122070
653816,A,0.996826,-0.075073,-0.019043
653821,G,1.647949,-0.549316,0.183105
653826,A,0.996948,-0.074707,-0.017578
653831,G,1.647949,-0.427246,0.244141
653836,A,0.997314,-0.074829,-0.016113
653841,G,1.892090,-0.427246,0.061035
653846,A,0.996826,-0.074585,-0.020020
653851,G,1.770020,-0.244141,0.183105
653856,A,0.996948,-0.074585,-0.016113
653861,M,-9.667969,36.486816,-26.428223
653865,G,1.586914,-0.427246,0.000000
653870,A,0.996460,-0.074097,-0.018799
653875,G,1.831055,-0.427246,0.122070
653880,A,0.996460,-0.074707,-0.017090
653885,G,1.708984,-0.427246,0.183105
653890,A,0.996582,-0.074219,-0.017944
653895,G,1.708984,-0.427246,0.183105
653900,A,0.996094,-0.074219,-0.017334
653905,G,1.831055,-0.488281,0.000000
653910,A,0.997559,-0.074463,-0.017578
653915,M,-9.484863,36.486816,-26.721191
653920,G,1.708984,-0.549316,0.122070
653924,A,0.996460,-0.074951,-0.017944
653929,G,1.953125,-0.549316,0.183105
653934,A,0.996826,-0.074585,-0.017700
653939,G,1.770020,-0.488281,0.366211
653944,A,0.996094,-0.073120,-0.017944
653949,G,1.647949,-0.427246,0.183105
653954,A,0.997192,-0.073853,-0.017944
653959,M,-9.521484,37.182617,-25.781250
653963,G,1.831055,-0.427246,0.305176
653968,A,0.996338,-0.074707,-0.017822
653973,G,1.647949,-0.488281,0.244141
653978,A,0.996216,-0.073608,-0.017822
653983,G,1.708984,-0.488281,0.244141
653988,A,0.995605,-0.074341,-0.016968
653993,G,1.708984,-0.488281,0.244141
653998,A,0.996704,-0.074585,-0.018799
654003,G,1.708984,-0.549316,0.305176
654008,A,0.997314,-0.074707,-0.016113
654013,M,-9.399414,36.376953,-27.746582
654018,G,1.770020,-0.488281,0.183105
654022,A,0.997314,-0.074463,-0.017822
654027,G,1.647949,-0.366211,0.183105
654032,A,0.995972,-0.074585,-0.016602
654037,G,1.892090,-0.427246,0.122070
654042,A,0.996582,-0.074463,-0.017700
654047,G,1.647949,-0.427246,0.183105
654052,A,0.996094,-0.074829,-0.016846
654057,G,1.708984,-0.366211,0.183105
654062,A,0.996948,-0.075073,-0.016968
654067,M,-9.277344,37.268066,-26.464844
654071,G,1.647949,-0.427246,0.061035
654076,A,0.995850,-0.074829,-0.018188
654081,G,1.892090,-0.549316,0.122070
654086,A,0.996338,-0.074219,-0.017822
654091,G,1.953125,-0.488281,0.305176
654096,A,0.996826,-0.074463,-0.017700
654101,G,1.831055,-0.488281,0.183105
654106,A,0.997070,-0.075073,-0.016724
654111,M,-9.204102,36.718750,-26.220703
654115,G,1.770020,-0.427246,0.122070
654120,A,0.995972,-0.074707,-0.017700
654125,G,1.647949,-0.366211,0.122070
654130,A,0.996948,-0.075073,-0.017700
654135,G,1.708984,-0.305176,0.183105
654140,A,0.997070,-0.074341,-0.017334
654145,G,1.892090,-0.366211,0.183105
654150,A,0.997070,-0.074951,-0.017578
654155,G,1.892090,-0.427246,0.122070
654160,A,0.997314,-0.074829,-0.017700
654165,M,-9.741211,37.097168,-26.879883
654169,G,1.708984,-0.427246,0.061035
654174,A,0.996216,-0.074707,-0.017700
654179,G,1.647949,-0.366211,0.122070
654184,A,0.996704,-0.074219,-0.018066
654189,G,1.770020,-0.366211,0.122070
654194,A,0.997559,-0.074097,-0.017578
654199,G,1.770020,-0.366211,0.122070
654204,A,0.996826,-0.074341,-0.017456
654209,G,1.831055,-0.366211,0.305176
654214,A,0.996216,-0.074585,-0.019653
654219,M,-9.252930,36.535645,-26.916504
654223,G,1.708984,-0.366211,0.122070
654228,A,0.996582,-0.074341,-0.019165
654233,G,1.770020,-0.549316,0.305176
654238,A,0.996460,-0.073853,-0.017700
654243,G,1.831055,-0.488281,0.122070
654248,A,0.996704,-0.073975,-0.017090
654253,G,1.708984,-0.427246,0.183105
654258,A,0.996704,-0.075195,-0.019165
654263,M,-8.886719,37.011719,-26.586914
654268,G,1.647949,-0.244141,0.122070
654272,A,0.995972,-0.073853,-0.018799
654278,G,1.708984,-0.366211,0.061035
654283,A,0.996094,-0.073853,-0.018188
654288,G,1.708984,-0.366211,0.183105
654293,A,0.995972,-0.074829,-0.017212
654298,G,1.770020,-0.366211,0.183105
654303,A,0.997070,-0.074097,-0.017822
654308,G,1.770020,-0.427246,0.122070
654313,A,0.996826,-0.073730,-0.017578
654318,M,-9.338379,36.755371,-26.635742
654322,G,1.708984,-0.305176,0.183105
654327,A,0.996826,-0.074829,-0.016968
654332,G,1.647949,-0.305176,0.122070
654337,A,0.996582,-0.073975,-0.017578
654342,G,1.708984,-0.366211,0.305176
654347,A,0.998169,-0.074829,-0.017822
654352,G,1.831055,-0.305176,0.061035
654357,A,0.996826,-0.073853,-0.018677
654362,G,1.770020,-0.488281,0.244141
654367,A,0.997192,-0.074707,-0.018066
654372,M,-9.191895,37.060547,-26.818848
654376,G,1.708984,-0.427246,0.244141
654381,A,0.995972,-0.074707,-0.017456
654386,G,1.770020,-0.427246,0.183105
654391,A,0.996948,-0.074707,-0.017822
654396,G,1.770020,-0.427246,0.122070
654401,A,0.996826,-0.075439,-0.016968
654406,G,1.770020,-0.427246,0.305176
654411,A,0.996460,-0.073975,-0.018433
654416,M,-9.497070,37.048340,-25.744629
654420,G,1.892090,-0.366211,0.183105
654425,A,0.996948,-0.074707,-0.018188
654430,G,1.892090,-0.427246,0.061035
654435,A,0.996094,-0.074341,-0.015991
654440,G,1.892090,-0.488281,0.061035
654445,A,0.996826,-0.074219,-0.017700
654450,G,2.014160,-0.549316,0.061035
654455,A,0.997070,-0.075195,-0.018311
654460,G,1.953125,-0.305176,0.122070
654465,A,0.998413,-0.073975,-0.019287
654470,M,-9.082031,37.158203,-27.197266
654474,G,1.647949,-0.366211,0.061035
654479,A,0.996704,-0.074707,-0.017212
654484,G,1.708984,-0.366211,0.061035
654489,A,0.996460,-0.074707,-0.017700
654494,G,1.953125,-0.427246,0.183105
654499,A,0.996582,-0.074951,-0.017334
654504,G,2.014160,-0.488281,0.244141
654509,A,0.996948,-0.074341,-0.017456
654514,G,2.014160,-0.488281,0.183105
654519,A,0.998047,-0.074219,-0.016968
654524,M,-9.277344,36.718750,-26.745605
654529,G,1.708984,-0.488281,0.122070
654533,A,0.996826,-0.074463,-0.016724
654539,G,1.770020,-0.366211,0.183105
654544,A,0.997070,-0.074585,-0.017822
654549,G,1.831055,-0.366211,0.244141
654554,A,0.996948,-0.075562,-0.017212
654559,G,1.892090,-0.427246,0.183105
654564,A,0.996582,-0.074829,-0.018433
654569,M,-8.874512,37.023926,-26.611328
654573,G,1.953125,-0.366211,0.122070
654578,A,0.997070,-0.073853,-0.018311
654583,G,1.586914,-0.244141,0.183105
654588,A,0.996948,-0.074097,-0.016968
654593,G,1.708984,-0.427246,0.122070
654598,A,0.996704,-0.074463,-0.018677
654603,G,1.770020,-0.488281,0.183105
654608,A,0.996826,-0.075073,-0.017578
654613,G,1.586914,-0.549316,0.122070
654618,A,0.996338,-0.074707,-0.018311
654623,M,-9.777832,37.084961,-26.660156
654627,G,1.708984,-0.427246,0.244141
654632,A,0.996826,-0.074341,-0.016968
654637,G,1.831055,-0.427246,0.183105
654642,A,0.996948,-0.074585,-0.016357
654647,G,1.647949,-0.427246,0.244141
654652,A,0.996460,-0.074219,-0.017334
654657,G,1.647949,-0.427246,0.122070
654662,A,0.996826,-0.074951,-0.016479
654667,M,-8.837891,37.023926,-26.342773
654672,G,1.708984,-0.427246,0.183105
654676,A,0.995361,-0.075317,-0.017456
654681,G,1.586914,-0.427246,0.122070
654686,A,0.997314,-0.074097,-0.017700
654691,G,1.770020,-0.366211,0.122070
654696,A,0.995972,-0.074585,-0.018555
654701,G,1.770020,-0.427246,0.183105
654706,A,0.996704,-0.074219,-0.018188
654711,G,1.770020,-0.488281,0.183105
654716,A,0.996460,-0.074951,-0.017334
654721,M,-9.472656,37.280273,-27.441406
654726,G,1.708984,-0.671387,0.244141
654730,A,0.996704,-0.074097,-0.017700
654735,G,1.831055,-0.671387,0.183105
654740,A,0.997681,-0.074463,-0.017090
654745,G,2.014160,-0.488281,0.183105
654750,A,0.996460,-0.074463,-0.017212
654755,G,1.892090,-0.305176,0.305176
654760,A,0.996094,-0.074707,-0.018066
654765,G,1.892090,-0.427246,0.244141
654770,A,0.997192,-0.075073,-0.017212
654775,M,-9.191895,37.365723,-26.855469
654779,G,1.647949,-0.427246,0.061035
654784,A,0.996826,-0.074219,-0.017700
654789,G,1.708984,-0.427246,0.183105
654794,A,0.996582,-0.074341,-0.018433
654799,G,1.831055,-0.366211,0.244141
654804,A,0.996094,-0.074585,-0.017334
654809,G,1.831055,-0.427246,0.183105
654814,A,0.996338,-0.074463,-0.016968
654819,M,-9.240723,37.268066,-26.123047
654823,G,1.770020,-0.366211,0.122070
654828,A,0.995972,-0.073730,-0.017334
654833,G,1.647949,-0.427246,0.244141
654838,A,0.996338,-0.074707,-0.017822
654843,G,1.831055,-0.427246,0.305176
654848,A,0.996094,-0.074829,-0.017578
654853,G,2.075195,-0.488281,0.305176
654858,A,0.997192,-0.074219,-0.018066
654863,G,1.953125,-0.488281,0.244141
654868,A,0.996460,-0.075562,-0.017578
654873,M,-9.387207,37.292480,-26.379395
654877,G,1.770020,-0.488281,0.122070
654882,A,0.996826,-0.074707,-0.017456
654887,G,1.586914,-0.427246,0.244141
654892,A,0.996582,-0.074463,-0.018311
654897,G,1.770020,-0.488281,0.183105
654902,A,0.996948,-0.074463,-0.018677
654907,G,1.831055,-0.427246,0.183105
654912,A,0.997437,-0.075195,-0.017578
654917,G,1.708984,-0.366211,0.183105
654922,A,0.997192,-0.073853,-0.017944
654927,M,-9.375000,37.207031,-26.245117
654931,G,1.708984,-0.488281,0.183105
654936,A,0.996948,-0.074219,-0.018433
654941,G,1.708984,-0.366211,0.305176
654946,A,0.996582,-0.074707,-0.016724
654951,G,1.892090,-0.427246,0.244141
654956,A,0.997192,-0.073730,-0.017212
654961,G,1.831055,-0.366211,0.183105
654966,A,0.997192,-0.074707,-0.017334
654971,M,-9.582520,37.170410,-27.026367
654976,G,1.953125,-0.549316,0.244141
654980,A,0.995728,-0.074829,-0.017090
654985,G,1.647949,-0.488281,0.122070
654990,A,0.996704,-0.075073,-0.018311
654995,G,1.892090,-0.671387,0.122070
655000,A,0.996826,-0.073975,-0.016968
655005,G,1.831055,-0.549316,0.244141
655010,A,0.996704,-0.073975,-0.017334
655015,G,1.831055,-0.488281,0.061035
655020,A,0.997070,-0.073975,-0.016968
655025,M,-9.741211,37.109375,-26.416016
655029,G,1.464844,-0.366211,0.122070
655034,A,0.996948,-0.074341,-0.016357
655039,G,1.586914,-0.305176,0.183105
655044,A,0.997192,-0.074341,-0.016968
655049,G,1.586914,-0.427246,0.183105
655054,A,0.996460,-0.074219,-0.018311
655059,G,1.770020,-0.488281,0.183105
655064,A,0.996948,-0.073975,-0.018066
655069,G,1.770020,-0.549316,0.244141
655074,A,0.997925,-0.074341,-0.017944
655079,M,-9.216309,37.023926,-26.477051
655084,G,1.708984,-0.427246,0.061035
655088,A,0.996704,-0.074463,-0.017700
655093,G,1.586914,-0.366211,0.122070
655098,A,0.996338,-0.074951,-0.018433
655103,G,1.770020,-0.427246,0.122070
655108,A,0.996460,-0.073608,-0.016968
655113,G,1.953125,-0.488281,0.061035
655118,A,0.996948,-0.074219,-0.017334
655123,M,-9.228516,37.243652,-26.489258
655128,G,1.892090,-0.488281,0.122070
655132,A,0.996582,-0.073853,-0.018433
655137,G,1.647949,-0.305176,0.122070
655142,A,0.996460,-0.074585,-0.017334
655147,G,1.953125,-0.427246,0.244141
655152,A,0.997437,-0.074707,-0.018311
655157,G,1.831055,-0.488281,0.122070
655162,A,0.996338,-0.074585,-0.017456
655167,G,1.831055,-0.488281,0.244141
655172,A,0.997070,-0.073608,-0.016968
655177,M,-9.057617,36.877441,-26.904297
655182,G,1.770020,-0.427246,0.244141
655186,A,0.997192,-0.074463,-0.018799
655191,G,1.403809,-0.366211,0.183105
655196,A,0.996704,-0.073730,-0.017334
655201,G,1.892090,-0.427246,0.244141
655206,A,0.996094,-0.073975,-0.017456
655211,G,1.892090,-0.549316,0.305176
655216,A,0.997314,-0.074951,-0.017212
655221,G,1.708984,-0.488281,0.183105
655226,A,0.996460,-0.075195,-0.016724
655231,M,-9.484863,36.987305,-26.770020
655235,G,1.708984,-0.366211,0.122070
655240,A,0.996338,-0.074585,-0.017578
655245,G,1.892090,-0.366211,0.122070
655250,A,0.995972,-0.074097,-0.017944
655255,G,1.892090,-0.488281,0.183105
655260,A,0.996460,-0.074341,-0.018555
655265,G,2.014160,-0.549316,0.183105
655270,A,0.997070,-0.074951,-0.016479
655275,M,-8.984375,37.011719,-27.368164
655280,G,2.136230,-0.366211,0.122070
655284,A,0.996216,-0.074585,-0.017456
655289,G,1.831055,-0.366211,0.183105
655294,A,0.997314,-0.074341,-0.018921
655299,G,1.831055,-0.549316,0.244141
655304,A,0.996826,-0.074463,-0.018188
655309,G,1.892090,-0.488281,0.122070
655314,A,0.996582,-0.074829,-0.016235
655319,G,1.953125,-0.427246,0.183105
655324,A,0.997192,-0.073975,-0.017944
655329,M,-8.789063,36.791992,-26.721191
655333,G,1.953125,-0.427246,0.183105
655338,A,0.996948,-0.074219,-0.016724
655343,G,1.647949,-0.427246,0.183105
655348,A,0.996826,-0.075073,-0.018433
655353,G,1.892090,-0.427246,0.244141
655358,A,0.996704,-0.074097,-0.018799
655363,G,1.831055,-0.427246,0.305176
655368,A,0.997437,-0.075806,-0.017212
655373,G,1.953125,-0.549316,0.244141
655378,A,0.996216,-0.075195,-0.016846
655383,M,-9.216309,36.462402,-26.855469
655388,G,1.770020,-0.488281,0.183105
655392,A,0.995972,-0.074097,-0.018677
655397,G,1.953125,-0.427246,0.244141
655402,A,0.996460,-0.074341,-0.017212
655407,G,1.953125,-0.366211,0.122070
655412,A,0.996338,-0.074951,-0.017944
655417,G,1.953125,-0.366211,0.122070
655422,A,0.996094,-0.074219,-0.018066
655427,M,-9.289551,37.182617,-26.586914
655431,G,1.831055,-0.488281,0.183105
655436,A,0.996460,-0.074585,-0.018188
655441,G,1.770020,-0.366211,0.122070
655446,A,0.996338,-0.073975,-0.018188
655451,G,1.831055,-0.427246,0.183105
655456,A,0.996094,-0.074463,-0.017090
655461,G,1.831055,-0.305176,0.244141
655466,A,0.997070,-0.074585,-0.017700
655471,G,1.892090,-0.366211,0.244141
655476,A,0.997192,-0.075073,-0.017944
655481,M,-9.094238,36.767578,-26.904297
655486,G,1.647949,-0.305176,0.122070
655490,A,0.996582,-0.074829,-0.016724
655495,G,1.647949,-0.427246,0.061035
655500,A,0.997192,-0.074951,-0.017700
655505,G,1.892090,-0.488281,0.183105
655510,A,0.996582,-0.075195,-0.017090
655515,G,1.770020,-0.427246,0.122070
655520,A,0.996460,-0.074341,-0.017700
655525,G,1.708984,-0.427246,0.122070
655530,A,0.996460,-0.074097,-0.019165
655535,M,-9.252930,36.706543,-26.025391
655539,G,1.770020,-0.488281,0.000000
655544,A,0.996704,-0.074707,-0.017700
655549,G,1.708984,-0.488281,0.244141
655554,A,0.997314,-0.074463,-0.017090
655559,G,1.586914,-0.427246,0.183105
655564,A,0.996948,-0.075073,-0.017578
655569,G,1.770020,-0.549316,0.183105
655574,A,0.997559,-0.074707,-0.017334
655579,M,-8.923340,37.207031,-26.293945
655584,G,1.770020,-0.427246,0.183105
655588,A,0.996094,-0.073975,-0.018677
655593,G,1.892090,-0.366211,0.244141
655598,A,0.996460,-0.074707,-0.016968
655603,G,1.525879,-0.427246,0.305176
655608,A,0.996582,-0.074463,-0.017456
655613,G,1.770020,-0.427246,0.183105
655618,A,0.996338,-0.075806,-0.017822
655623,G,1.892090,-0.549316,0.305176
655628,A,0.998779,-0.074829,-0.018799
655633,M,-8.923340,37.255859,-26.806641
655638,G,1.647949,-0.366211,0.244141
655642,A,0.996094,-0.074585,-0.018066
655647,G,1.586914,-0.366211,0.305176
655652,A,0.996704,-0.074951,-0.018188
655657,G,1.708984,-0.488281,0.305176
655662,A,0.997192,-0.075317,-0.016602
655667,G,1.953125,-0.427246,0.244141
655672,A,0.996582,-0.074829,-0.017700
655677,G,1.953125,-0.427246,0.244141
655682,A,0.998657,-0.074951,-0.018066
655687,M,-9.436035,36.889648,-26.538086
655692,G,1.525879,-0.366211,0.061035
655696,A,0.996704,-0.075195,-0.016968
655702,G,1.770020,-0.488281,0.122070
655707,A,0.996582,-0.074951,-0.017090
655712,G,1.831055,-0.488281,0.244141
655717,A,0.996948,-0.074097,-0.017700
655722,G,1.831055,-0.488281,0.183105
655727,A,0.996826,-0.074097,-0.017212
655732,M,-8.520508,37.048340,-26.806641
655737,G,1.708984,-0.488281,0.122070
655741,A,0.996582,-0.074219,-0.017456
655746,G,1.525879,-0.549316,0.061035
655751,A,0.996094,-0.074097,-0.018188
655756,G,1.708984,-0.549316,0.122070
655761,A,0.997192,-0.074585,-0.017578
655766,G,1.831055,-0.488281,0.122070
655771,A,0.996948,-0.074219,-0.018066
655776,G,1.953125,-0.427246,0.183105
655781,A,0.996704,-0.073975,-0.017944
655786,M,-8.776855,37.121582,-24.670410
655791,G,1.953125,-0.427246,0.183105
655795,A,0.996826,-0.074341,-0.018066
655801,G,1.647949,-0.488281,0.305176
655806,A,0.996460,-0.074219,-0.016235
655811,G,1.708984,-0.488281,0.244141
655816,A,0.996704,-0.075073,-0.017700
655821,G,1.770020,-0.488281,0.183105
655826,A,0.996460,-0.074097,-0.016602
655831,M,-9.228516,37.158203,-26.330566
655836,G,1.831055,-0.366211,0.244141
655840,A,0.996094,-0.074585,-0.017700
655845,G,1.708984,-0.305176,0.244141
655850,A,0.997070,-0.074951,-0.017090
655855,G,1.831055,-0.488281,0.061035
655860,A,0.997314,-0.074707,-0.017334
655865,G,1.770020,-0.488281,0.122070
655870,A,0.997314,-0.074219,-0.018555
655875,G,1.647949,-0.549316,0.122070
655880,A,0.996582,-0.074585,-0.017334
655885,M,-9.313965,36.657715,-26.232910
655890,G,1.708984,-0.427246,0.244141
655894,A,0.997192,-0.074585,-0.018066
655899,G,1.586914,-0.305176,0.183105
655904,A,0.996338,-0.075073,-0.017944
655909,G,1.647949,-0.366211,0.122070
655914,A,0.996094,-0.074585,-0.017822
655919,G,1.831055,-0.366211,0.122070
655924,A,0.996704,-0.074219,-0.017822
655929,G,1.770020,-0.305176,0.122070
655934,A,0.996216,-0.074463,-0.017578
655939,M,-8.874512,36.914062,-25.854492
655944,G,1.831055,-0.488281,0.244141
655948,A,0.996460,-0.074463,-0.018433
655953,G,1.770020,-0.427246,0.122070
655958,A,0.996948,-0.074219,-0.017578
655963,G,1.831055,-0.610352,0.183105
655968,A,0.996826,-0.074341,-0.017212
655973,G,1.647949,-0.549316,0.183105
655978,A,0.997192,-0.074097,-0.017944
655983,M,-9.313965,37.231445,-26.379395
655988,G,1.770020,-0.427246,0.183105
655992,A,0.996582,-0.074463,-0.016602
655997,G,1.525879,-0.488281,0.122070
656002,A,0.996582,-0.074219,-0.015991
656007,G,1.708984,-0.488281,0.061035
656012,A,0.996582,-0.074585,-0.018066
656017,G,1.953125,-0.427246,0.122070
656022,A,0.996948,-0.074341,-0.018921
656027,G,1.892090,-0.305176,0.122070
656032,A,0.995850,-0.074463,-0.017578
656037,M,-8.972168,37.182617,-26.037598
656041,G,1.708984,-0.488281,0.061035
656046,A,0.996704,-0.074585,-0.017578
656051,G,1.647949,-0.366211,0.183105
656056,A,0.996948,-0.075073,-0.018677
656061,G,1.770020,-0.366211,0.183105
656066,A,0.996826,-0.073242,-0.018066
656071,G,1.831055,-0.305176,0.244141
656076,A,0.996338,-0.074097,-0.016968
656081,G,1.892090,-0.488281,0.244141
656086,A,0.997070,-0.074829,-0.017334
656091,M,-9.545898,37.365723,-26.196289
656096,G,1.831055,-0.488281,0.244141
656100,A,0.995850,-0.074585,-0.016846
656106,G,1.892090,-0.427246,0.183105
656111,A,0.995972,-0.074341,-0.017456
656116,G,1.708984,-0.488281,0.183105
656121,A,0.995972,-0.073975,-0.017700
656126,G,1.708984,-0.488281,0.244141
656131,A,0.998535,-0.074707,-0.017090
656136,M,-9.008789,36.962891,-25.451660
656141,G,1.831055,-0.488281,0.244141
656145,A,0.996094,-0.074585,-0.017334
656150,G,1.770020,-0.366211,0.183105
656155,A,0.996704,-0.074829,-0.017456
656160,G,1.892090,-0.488281,0.183105
656165,A,0.996704,-0.073975,-0.018433
656170,G,1.892090,-0.305176,0.183105
656175,A,0.996460,-0.074097,-0.016846
656180,G,1.831055,-0.488281,0.183105
656185,A,0.997925,-0.074097,-0.017944
656190,M,-9.362793,36.914062,-26.489258
656195,G,1.831055,-0.427246,0.122070
656199,A,0.996826,-0.073853,-0.017456
656204,G,1.708984,-0.549316,0.122070
656209,A,0.996948,-0.074463,-0.018921
656214,G,1.770020,-0.488281,0.122070
656219,A,0.996460,-0.074219,-0.017822
656224,G,1.770020,-0.549316,0.183105
656229,A,0.996338,-0.074463,-0.017944
656234,G,1.831055,-0.549316,0.244141
656239,A,0.998779,-0.074585,-0.016846
656244,M,-9.045410,36.718750,-26.977539
656248,G,1.708984,-0.427246,0.061035
656253,A,0.996704,-0.074585,-0.017822
656258,G,2.014160,-0.488281,0.183105
656263,A,0.996460,-0.073853,-0.017944
656268,G,1.953125,-0.366211,0.061035
656273,A,0.996826,-0.074463,-0.018433
656278,G,1.770020,-0.366211,0.122070
656283,A,0.997437,-0.074585,-0.017944
656288,M,-9.362793,37.011719,-25.781250
656292,G,1.770020,-0.427246,0.122070
656297,A,0.996826,-0.074463,-0.019409
656302,G,1.708984,-0.427246,0.183105
656307,A,0.996338,-0.073975,-0.017700
656312,G,1.831055,-0.488281,0.183105
656317,A,0.996338,-0.074829,-0.017090
656322,G,2.014160,-0.610352,0.183105
656327,A,0.996216,-0.074707,-0.016846
656332,G,1.831055,-0.488281,0.122070
656337,A,0.996826,-0.074585,-0.017944
656342,M,-9.680176,37.402344,-25.964355
656347,G,1.831055,-0.427246,0.183105
656351,A,0.997192,-0.074585,-0.017212
656356,G,1.892090,-0.427246,0.183105
656361,A,0.996704,-0.074463,-0.017700
656366,G,1.831055,-0.427246,0.244141
656371,A,0.996338,-0.074707,-0.018066
656376,G,1.647949,-0.427246,0.244141
656381,A,0.997314,-0.073975,-0.016235
656386,G,1.892090,-0.305176,0.183105
656391,A,0.994995,-0.074829,-0.017578
656396,M,-9.313965,37.585449,-24.865723
656401,G,1.770020,-0.366211,0.244141
656405,A,0.996826,-0.074097,-0.018188
656410,G,1.770020,-0.366211,0.244141
656415,A,0.996338,-0.075073,-0.016846
656420,G,1.953125,-0.488281,0.122070
656425,A,0.996704,-0.074707,-0.017334
656430,G,2.014160,-0.427246,0.183105
656435,A,0.997192,-0.074707,-0.018188
656440,M,-9.619141,37.133789,-25.842285
656445,G,1.708984,-0.427246,0.305176
656449,A,0.996460,-0.074585,-0.017700
656454,G,1.831055,-0.366211,0.244141
656459,A,0.996826,-0.074097,-0.017822
656464,G,1.770020,-0.488281,0.061035
656469,A,0.996094,-0.073730,-0.018433
656474,G,1.831055,-0.488281,0.183105
656479,A,0.996094,-0.075073,-0.017334
656484,G,1.770020,-0.427246,0.244141
656489,A,0.996826,-0.074219,-0.018555
656494,M,-8.862305,36.828613,-25.878906
656498,G,1.892090,-0.549316,0.122070
656503,A,0.995972,-0.074463,-0.016968
656508,G,1.770020,-0.305176,0.122070
656513,A,0.996826,-0.074951,-0.018311
656518,G,1.770020,-0.366211,0.244141
656523,A,0.996826,-0.075073,-0.016846
656528,G,1.770020,-0.366211,0.244141
656533,A,0.996826,-0.074951,-0.017456
656538,G,1.831055,-0.427246,0.183105
656543,A,0.996826,-0.075684,-0.017700
656548,M,-9.240723,36.755371,-26.037598
656553,G,1.770020,-0.488281,0.000000
656557,A,0.996582,-0.073730,-0.018066
656562,G,1.892090,-0.366211,0.244141
656567,A,0.996216,-0.074341,-0.018677
656572,G,1.892090,-0.427246,0.366211
656577,A,0.996948,-0.074097,-0.017090
656582,G,1.770020,-0.488281,0.305176
656587,A,0.996704,-0.074585,-0.017944
656592,M,-9.179688,36.730957,-25.549316
656596,G,1.647949,-0.366211,0.061035
656601,A,0.996948,-0.074707,-0.016724
656606,G,1.708984,-0.427246,0.305176
656611,A,0.996582,-0.074097,-0.017212
656616,G,1.647949,-0.549316,0.244141
656621,A,0.996582,-0.074219,-0.017822
656626,G,1.831055,-0.427246,0.183105
656631,A,0.996948,-0.074341,-0.017090
656636,G,1.647949,-0.549316,0.061035
656641,A,0.997681,-0.073730,-0.019043
656646,M,-9.472656,37.573242,-25.317383
656651,G,1.770020,-0.366211,0.122070
656655,A,0.996826,-0.074341,-0.017090
656660,G,1.708984,-0.305176,0.061035
656665,A,0.996582,-0.075684,-0.017212
656670,G,1.770020,-0.427246,0.183105
656675,A,0.996338,-0.074341,-0.017700
