Millis,Sensor,X,Y,Z
425198,M,-9.240723,37.719727,-26.770020
425202,G,1.403809,-0.366211,0.061035
425207,A,0.994385,-0.072632,-0.002808
425212,G,2.014160,-0.366211,0.000000
425217,A,0.996338,-0.080444,0.004639
425222,G,1.770020,-0.366211,0.122070
425227,A,0.998535,-0.072510,-0.017090
425232,G,1.831055,-0.610352,0.183105
425237,A,1.000854,-0.072388,-0.007568
425242,G,1.647949,-0.366211,0.183105
425247,A,0.998413,-0.073364,-0.013672
425252,M,-10.058594,35.913086,-28.186035
425256,G,1.281738,-0.244141,0.183105
425261,A,0.998779,-0.076660,-0.012085
425266,G,1.953125,-0.305176,0.122070
425271,A,0.994507,-0.077148,-0.031250
425276,G,1.647949,-0.305176,0.061035
425281,A,0.996582,-0.079346,-0.010010
425286,G,1.708984,-0.366211,0.000000
425291,A,0.996704,-0.075928,-0.025635
425296,G,2.075195,-0.610352,0.122070
425301,A,0.997314,-0.071533,-0.037476
425306,M,-8.557129,37.475586,-26.000977
425310,G,2.014160,-0.427246,0.183105
425315,A,0.995117,-0.071777,-0.013916
425320,G,1.525879,-0.366211,0.183105
425325,A,0.995483,-0.071899,-0.021484
425330,G,2.075195,-0.549316,0.183105
425335,A,0.997437,-0.078857,-0.012207
425340,G,1.647949,-0.488281,0.183105
425345,A,0.999634,-0.075073,-0.013306
425350,M,-10.498047,35.693359,-28.149414
425354,G,2.014160,-0.488281,0.183105
425359,A,0.995850,-0.075195,-0.021851
425364,G,1.220703,-0.183105,0.244141
425369,A,0.997192,-0.072632,-0.006592
425374,G,2.075195,-0.427246,0.244141
425379,A,0.991943,-0.079712,-0.005737
425384,G,1.586914,-0.305176,0.244141
425389,A,0.994019,-0.073120,-0.019531
425394,G,1.708984,-0.427246,0.244141
425399,A,0.996948,-0.081909,-0.006714
425404,M,-8.508301,37.158203,-26.879883
425408,G,1.831055,-0.427246,0.305176
425413,A,0.995483,-0.073486,-0.015991
425418,G,1.892090,-0.549316,0.244141
425423,A,0.995972,-0.069946,-0.026367
425428,G,2.014160,-0.671387,0.061035
425433,A,0.999878,-0.069702,-0.002563
425438,G,1.708984,-0.549316,0.183105
425443,A,0.995483,-0.075317,-0.026123
425448,G,1.831055,-0.549316,0.244141
425453,A,0.999390,-0.080933,-0.013916
425458,M,-10.119629,36.352539,-28.002930
425463,G,1.525879,-0.305176,0.122070
425467,A,0.997559,-0.075317,-0.030518
425472,G,2.075195,-0.366211,0.183105
425477,A,1.000366,-0.073608,-0.034668
425482,G,1.647949,-0.305176,0.305176
425487,A,0.993408,-0.070923,-0.006714
425492,G,2.075195,-0.488281,0.305176
425497,A,0.993774,-0.076538,-0.023315
425502,M,-8.776855,37.084961,-26.477051
425506,G,1.953125,-0.427246,0.183105
425511,A,0.996582,-0.072510,-0.006958
425516,G,1.586914,-0.488281,0.183105
425521,A,0.996216,-0.078613,-0.014893
425526,G,2.014160,-0.427246,0.244141
425531,A,1.000732,-0.075073,-0.011719
425536,G,1.770020,-0.610352,0.244141
425541,A,0.998413,-0.072388,-0.014771
425546,G,1.586914,-0.427246,0.183105
425551,A,0.998169,-0.071289,-0.010864
425556,M,-10.205078,37.219238,-26.965332
425560,G,1.342773,-0.366211,0.183105
425565,A,0.996338,-0.075806,-0.024902
425570,G,1.892090,-0.244141,0.244141
425575,A,0.995117,-0.079712,0.000854
425580,G,1.586914,-0.305176,0.183105
425585,A,0.995117,-0.073853,-0.047852
425590,G,2.014160,-0.488281,0.061035
425595,A,0.995972,-0.073486,-0.021362
425600,G,1.647949,-0.427246,-0.061035
425605,A,0.992676,-0.072144,-0.030396
425610,M,-9.204102,37.036133,-24.682617
425614,G,2.136230,-0.549316,0.183105
425619,A,0.993164,-0.077393,-0.007080
425624,G,2.136230,-0.671387,0.244141
425629,A,0.997681,-0.073242,-0.020142
425634,G,1.525879,-0.549316,0.244141
425639,A,0.999268,-0.077393,-0.005249
425644,G,1.525879,-0.183105,0.183105
425649,A,0.998413,-0.074219,-0.021729
425654,M,-9.399414,36.828613,-27.636719
425658,G,1.281738,-0.183105,0.183105
425663,A,0.996460,-0.074585,-0.016357
425668,G,2.014160,-0.488281,0.244141
425673,A,0.994507,-0.073242,-0.008057
425678,G,1.525879,-0.305176,0.244141
425683,A,0.992798,-0.078491,-0.019531
425688,G,2.014160,-0.488281,0.183105
425693,A,0.994873,-0.078735,-0.025146
425698,G,1.770020,-0.427246,0.183105
425703,A,0.995972,-0.072388,-0.012329
425708,M,-9.692383,37.255859,-26.318359
425712,G,2.014160,-0.488281,0.061035
425717,A,0.999756,-0.075073,-0.019531
425722,G,1.464844,-0.305176,0.122070
425727,A,1.000244,-0.070923,-0.002075
425732,G,2.197266,-0.610352,0.122070
425737,A,0.997925,-0.075562,-0.020386
425742,G,1.647949,-0.427246,0.122070
425747,A,0.999023,-0.074097,-0.020630
425752,G,1.953125,-0.366211,0.183105
425757,A,1.000000,-0.084229,-0.010010
425762,M,-9.521484,36.743164,-26.867676
425766,G,1.831055,-0.305176,0.122070
425771,A,0.997925,-0.074829,-0.028687
425776,G,1.770020,-0.549316,0.305176
425781,A,0.994507,-0.074707,-0.044800
425786,G,1.586914,-0.305176,0.244141
425791,A,0.995728,-0.069824,-0.000366
425796,G,1.770020,-0.244141,0.183105
425801,A,0.994141,-0.078369,-0.022705
425806,M,-10.131836,36.425781,-26.159668
425810,G,2.014160,-0.366211,0.183105
425815,A,0.999390,-0.076294,-0.005249
425820,G,1.403809,-0.366211,0.061035
425825,A,1.000244,-0.073486,-0.031860
425830,G,1.647949,-0.549316,0.183105
425835,A,1.000122,-0.072510,-0.011475
425840,G,1.342773,-0.305176,0.366211
425845,A,0.997314,-0.075317,-0.023315
425850,G,2.136230,-0.610352,0.366211
425855,A,0.998535,-0.078735,-0.029663
425860,M,-8.996582,36.853027,-27.526855
425864,G,1.953125,-0.488281,0.244141
425869,A,0.993408,-0.073486,-0.015015
425874,G,1.464844,-0.244141,0.244141
425879,A,0.995850,-0.079102,-0.023926
425884,G,1.831055,-0.427246,0.183105
425889,A,0.998413,-0.075684,-0.023071
425894,G,1.770020,-0.488281,0.061035
425899,A,0.994507,-0.072266,-0.016479
425904,G,1.525879,-0.427246,0.122070
425909,A,0.998779,-0.071045,-0.010742
425914,M,-9.436035,36.303711,-23.999023
425918,G,1.281738,-0.305176,0.061035
425923,A,0.996216,-0.074219,-0.018921
425928,G,1.831055,-0.732422,0.183105
425933,A,1.000000,-0.078491,-0.024780
425938,G,1.525879,-0.488281,0.183105
425943,A,0.999512,-0.077515,-0.012573
425948,G,1.831055,-0.549316,0.183105
425953,A,0.997559,-0.074463,-0.040527
425958,M,-9.240723,37.182617,-28.771973
425962,G,1.647949,-0.183105,0.366211
425967,A,0.993652,-0.071289,-0.024414
425972,G,2.075195,-0.549316,0.122070
425977,A,0.993164,-0.077759,-0.014404
425982,G,1.586914,-0.244141,0.183105
425987,A,0.994995,-0.073364,-0.010010
425992,G,1.708984,-0.488281,0.061035
425997,A,0.991577,-0.078491,-0.030029
426002,G,1.831055,-0.610352,0.122070
426007,A,0.998779,-0.071167,-0.016968
426012,M,-7.983398,36.572266,-24.768066
426016,G,1.770020,-0.488281,0.122070
426021,A,0.999390,-0.074829,0.003418
426026,G,2.075195,-0.488281,0.244141
426031,A,0.994019,-0.071533,-0.013184
426036,G,1.586914,-0.488281,0.244141
426041,A,1.000122,-0.077271,-0.020386
426046,G,2.014160,-0.427246,0.122070
426051,A,0.994751,-0.073364,-0.008301
426056,G,1.708984,-0.305176,0.183105
426061,A,0.994141,-0.075562,-0.017456
426066,M,-10.656738,37.670898,-30.603027
426070,G,1.708984,-0.427246,0.305176
426075,A,0.997070,-0.075073,-0.031006
426080,G,1.586914,-0.305176,0.244141
426085,A,0.994507,-0.072388,-0.015625
426090,G,2.075195,-0.427246,0.183105
426095,A,0.998779,-0.075562,-0.004272
426100,G,1.464844,-0.427246,0.122070
426105,A,0.996338,-0.073730,-0.014160
426110,M,-8.032227,34.814453,-27.185059
426114,G,1.403809,-0.427246,0.183105
426119,A,0.998413,-0.078613,-0.005737
426124,G,1.647949,-0.305176,0.183105
426129,A,1.000488,-0.073120,-0.037109
426134,G,2.014160,-0.488281,0.183105
426139,A,0.999512,-0.073975,-0.006470
426144,G,1.403809,-0.244141,0.183105
426149,A,0.992432,-0.074341,-0.023804
426154,G,2.197266,-0.488281,0.183105
