Millis,Sensor,X,Y,Z
1087992,A,0.994385,-0.074463,-0.036865
1087997,G,1.586914,-0.427246,0.061035
1088002,A,0.997192,-0.074219,-0.013184
1088007,M,-9.936523,38.671875,-25.976562
1088011,G,1.831055,-0.305176,0.183105
1088016,A,0.996704,-0.076416,-0.016357
1088021,G,1.464844,-0.305176,0.061035
1088026,A,0.995117,-0.077515,-0.017090
1088031,G,1.770020,-0.488281,0.122070
1088036,A,0.994507,-0.077881,-0.036743
1088041,G,1.770020,-0.549316,0.183105
1088046,A,0.996826,-0.072388,-0.011841
1088051,G,1.770020,-0.488281,0.183105
1088056,A,0.998047,-0.074951,-0.007935
1088061,M,-9.399414,37.731934,-25.671387
1088066,G,1.464844,-0.366211,0.183105
1088070,A,0.993286,-0.074219,-0.028564
1088075,G,1.708984,-0.427246,0.244141
1088080,A,0.996704,-0.072632,-0.030273
1088085,G,1.953125,-0.488281,0.122070
1088090,A,0.997314,-0.072021,-0.013916
1088095,G,1.892090,-0.488281,0.183105
1088100,A,0.995850,-0.076904,-0.016113
1088105,G,1.770020,-0.549316,0.183105
1088110,A,0.998779,-0.073975,-0.031860
1088115,M,-11.706543,38.122559,-26.940918
1088119,G,1.586914,-0.427246,0.183105
1088124,A,0.995728,-0.071777,-0.021851
1088129,G,1.708984,-0.305176,0.244141
1088134,A,0.997437,-0.076050,-0.023804
1088139,G,1.831055,-0.488281,0.183105
1088144,A,0.996582,-0.076660,0.001099
1088149,G,1.831055,-0.427246,0.244141
1088154,A,0.999390,-0.075073,-0.037598
1088159,M,-11.376953,37.072754,-29.589844
1088164,G,1.892090,-0.488281,0.122070
1088168,A,0.989624,-0.074341,-0.028076
1088173,G,1.647949,-0.305176,0.122070
1088178,A,0.996338,-0.072021,-0.022095
1088183,G,1.647949,-0.488281,0.122070
1088188,A,1.000977,-0.072632,-0.019165
1088193,G,1.831055,-0.427246,0.183105
1088198,A,0.994629,-0.074097,-0.014771
1088203,G,1.892090,-0.488281,0.122070
1088208,A,0.993652,-0.077637,-0.023193
1088213,M,-10.437012,36.938477,-30.383301
1088217,G,1.647949,-0.366211,0.183105
1088222,A,0.998535,-0.072876,-0.006226
1088227,G,1.831055,-0.488281,0.183105
1088232,A,0.994019,-0.074219,-0.016602
1088237,G,1.586914,-0.488281,0.244141
1088242,A,0.996948,-0.073242,-0.030640
1088247,G,1.892090,-0.549316,0.244141
1088252,A,0.998047,-0.070923,-0.037964
1088257,G,1.831055,-0.488281,0.305176
1088262,A,0.993774,-0.077271,-0.008911
1088267,M,-8.850098,37.182617,-29.602051
1088272,G,1.403809,-0.366211,-0.061035
1088276,A,0.993896,-0.077515,-0.021606
1088281,G,1.831055,-0.610352,0.183105
1088286,A,0.999878,-0.073975,-0.031372
1088291,G,1.708984,-0.366211,0.183105
1088296,A,0.998291,-0.071777,-0.018799
1088301,G,1.708984,-0.183105,0.122070
1088306,A,0.992920,-0.074585,-0.015259
1088311,M,-8.056641,36.840820,-27.832031
1088316,G,1.708984,-0.610352,0.183105
1088320,A,0.997192,-0.077026,-0.027100
1088325,G,1.647949,-0.366211,0.122070
1088330,A,0.997559,-0.073364,-0.024536
1088335,G,1.831055,-0.549316,0.244141
1088340,A,0.993530,-0.075684,-0.007568
1088345,G,1.647949,-0.427246,0.122070
1088350,A,0.995850,-0.072876,-0.027710
1088355,G,1.892090,-0.488281,0.122070
1088360,A,0.997437,-0.073608,-0.019287
1088365,M,-9.204102,36.938477,-26.354980
1088370,G,1.525879,-0.488281,0.183105
1088374,A,0.995850,-0.075562,-0.001953
1088379,G,1.525879,-0.244141,0.061035
1088384,A,0.996338,-0.076904,-0.008423
1088389,G,1.708984,-0.366211,0.183105
1088394,A,0.995117,-0.076782,-0.024292
1088399,G,1.892090,-0.549316,0.244141
1088404,A,0.994019,-0.073120,-0.034790
1088409,G,1.892090,-0.488281,0.183105
1088414,A,0.997803,-0.073364,-0.020264
1088419,M,-8.239746,36.987305,-27.722168
1088423,G,1.953125,-0.366211,0.061035
1088428,A,0.994385,-0.076050,-0.008911
1088433,G,1.892090,-0.549316,0.000000
1088438,A,0.995117,-0.074951,-0.022339
1088443,G,1.770020,-0.488281,0.061035
1088448,A,0.997803,-0.073730,-0.023926
1088453,G,1.708984,-0.488281,0.183105
1088458,A,0.997681,-0.075562,-0.018311
1088463,M,-9.545898,37.451172,-24.792480
1088467,G,1.586914,-0.549316,0.183105
1088472,A,0.996094,-0.074829,-0.010986
1088477,G,1.770020,-0.488281,0.122070
1088482,A,0.996582,-0.071899,-0.038818
1088487,G,1.586914,-0.366211,0.183105
1088492,A,0.996094,-0.073975,-0.013672
1088497,G,2.014160,-0.549316,0.122070
1088502,A,0.997314,-0.076904,-0.019775
1088507,G,1.770020,-0.488281,0.183105
1088512,A,0.997192,-0.076050,-0.017700
1088517,M,-9.375000,36.938477,-26.770020
1088521,G,1.770020,-0.366211,0.122070
1088526,A,0.995483,-0.074829,-0.022339
1088531,G,1.647949,-0.488281,0.305176
1088536,A,0.999390,-0.070557,-0.041138
1088541,G,1.892090,-0.549316,0.244141
1088546,A,0.997803,-0.072876,-0.016113
1088551,G,1.953125,-0.366211,0.061035
1088556,A,0.993652,-0.076782,-0.013306
1088561,G,1.892090,-0.549316,0.122070
1088566,A,0.994019,-0.078613,-0.025024
1088571,M,-10.302734,36.975098,-27.258301
1088575,G,1.770020,-0.549316,0.183105
1088580,A,0.996216,-0.072144,-0.029053
1088585,G,1.953125,-0.488281,0.244141
1088590,A,0.994629,-0.072754,-0.004761
1088595,G,1.770020,-0.488281,0.061035
1088600,A,0.998901,-0.073486,-0.021729
1088605,G,1.831055,-0.610352,0.122070
1088610,A,0.997437,-0.075317,-0.015747
1088615,M,-7.946777,36.047363,-29.370117
1088619,G,1.647949,-0.488281,0.183105
1088624,A,0.994507,-0.076538,-0.029053
1088629,G,1.708984,-0.549316,0.244141
1088634,A,0.998901,-0.074829,-0.015747
1088639,G,1.831055,-0.305176,0.244141
1088644,A,0.993774,-0.074463,-0.017456
1088649,G,2.014160,-0.427246,0.183105
1088654,A,0.995972,-0.075684,-0.018921
1088659,G,1.647949,-0.366211,0.305176
